id,variable1,variable2,variable3
170501090104,0.24387659435160458,0.2369458530249091,B
170501041304,0.6368760853074491,1.877845762558082,B
170402080305,0.7774140483234078,-0.1166326835861824,A
170402100904,0.05460463068448007,0.6259004795984403,A
170501041305,0.21677141194231808,-1.0887155657567542,A
170402060805,0.9966927575878799,-0.06722108592500253,C
170402091304,0.38705887645483017,0.7661995959324516,A
170501090305,0.8028191539924592,-0.45425719718733804,A
170501040904,0.8053532822523266,1.1459233848837047,A
170402010501,0.08102179504930973,-0.05477156267971447,A
170402010101,0.1441922220401466,0.6829193059809062,B
170501160702,0.1404936092440039,0.653516161210306,C
170501070203,0.47932636830955744,-0.081639735738826,A
170501070502,0.3239605512935668,-1.5903326640221236,B
170501041701,0.9617131820414215,-0.5046115758188081,B
170501041605,0.3026910461485386,-1.0525821346726525,C
170501070501,0.5232450612820685,0.8339836378859409,B
170501041705,0.6147814076393843,-1.0589508641260472,C
170501041003,0.05853141704574227,-0.41934293834323705,B
170501040503,0.7706747225020081,0.58842807785367,A
170501070204,0.3742682561278343,-0.906213697384073,C
170501041604,0.42636215849779546,0.003339489692539804,A
170501040502,0.9520599520765245,-2.1124507205501644,B
170402100703,0.0015717067290097475,-0.18491407498569687,A
170501041703,0.22064752178266644,-0.053036818002282306,A
170501041603,0.5252134441398084,-0.9537769009421759,C
170402090103,0.3548790893983096,1.560590927227451,A
170402110406,0.03210881189443171,0.7433790207752454,A
170501070205,0.9974495661444962,-1.1181242032874734,C
170501041502,0.48265659995377064,1.14368979172375,B
170501070206,0.5495782054495066,0.3533212716479387,A
170402060801,0.6241419489961118,-0.8023785269756726,B
170501041704,0.019867590628564358,-1.4882757335648926,B
170501090102,0.760339975822717,-0.4529851785424134,B
170501070108,0.558072192594409,-0.8761357714983234,B
170501070301,0.23198674782179296,-0.11394628450539436,C
170402100704,0.9624026843812317,-0.5124948808861143,C
170501070503,0.3269044018816203,-0.6279336765938617,A
170501041601,0.5360073032788932,0.33994767314560526,C
170501041501,0.15477110934443772,-1.1394555491931826,B
170501041001,0.33381876186467707,-1.4693850400534205,A
170402100903,0.2785439598374069,-0.38287324751744245,C
170402100802,0.6767487952020019,-0.5036555246583118,A
170501041602,0.8692926540970802,1.2275223988308845,A
170402080301,0.25962915853597224,0.40493361269543904,B
170402060802,0.2692362756934017,1.6779953641260712,B
170501070207,0.8854537589941174,-2.2702837295697855,C
170402090104,0.07532806834205985,0.5151309347066293,C
170501090101,0.9360442622564733,-1.8403563350254666,A
170402100801,0.518719544634223,0.6652709191458105,A
170402100803,0.3499630482401699,-0.3342504145147267,C
170402091303,0.11004372779279947,0.6858559417719725,C
170501090303,0.6855383985675871,-1.302093681049482,B
170501040905,0.5011678785085678,-0.679267224998052,B
170501070208,0.028571963077411056,0.41975791951798225,C
170501090103,0.48546248534694314,-1.1436553334011448,A
170402080308,0.21058740396983922,-1.4266348242464364,B
170501090304,0.7810716920066625,1.0023462127150569,A
170501090302,0.9400026798248291,0.5480537412289997,A
170402080306,0.22460988792590797,0.9593727109527475,A
170501070302,0.6592633272521198,1.043579370191203,A
170402090603,0.258703232742846,0.28127348034191774,A
170501070303,0.9519323795102537,1.8218851545558474,A
170402080307,0.0530216668266803,-0.669341547046362,C
170501070504,0.6061250998172909,1.1479055909624287,B
170402090105,0.11893626255914569,0.7736655261799712,B
170402060804,0.4539069172460586,1.2634693573445548,A
170501090401,0.6322173993103206,-2.05360479781028,B
170501070406,0.5625907971989363,-0.6589014312522453,C
170501070404,0.786142788361758,-0.03794293443241721,B
170402090107,0.49563258653506637,-1.391006383001987,A
170402090108,0.7729213256388903,-1.226523364423053,B
170501041403,0.4651945591904223,-0.07969301800489698,C
170501070401,0.9228654289618134,-1.5062409462360467,B
170402060803,0.06850558496080339,-0.07420828446969241,A
170402090106,0.8821562631055713,0.5192370607927672,B
170402080209,0.10403397888876498,-0.934763739376075,B
170402100905,0.5171556391287595,0.08239827207291968,A
170402080401,0.5391294180881232,1.5634948336878047,A
170402090401,0.3231600106228143,-0.34010096227734976,A
170501041402,0.16413772641681135,-0.1515187140426281,A
170501090402,0.5387714453972876,-1.5238387615036728,C
170402091207,0.39204141683876514,-0.6592045670537089,A
170501041401,0.1627237272914499,-0.4939952335569458,C
170501070701,0.4289380656555295,0.001749117090322544,C
170402080208,0.33804994146339595,-0.2646900782711062,A
170402090304,0.8668680023401976,1.283723187544932,A
170402060901,0.6141875598113984,0.16739063028330545,A
170402080203,0.47529716743156314,0.4384016166554533,B
170402080402,0.9643584154546261,-0.310629729211574,C
170402091302,0.79807629669085145,-1.5962945817234955,A
170402080403,0.6375337261706591,0.32780978479701744,C
170501040902,0.632010092958808,0.5494869246352193,C
170402090305,0.065641357796266675,-1.1308876740641762,A
170501090105,0.0834791106171906,-0.8980919183025647,C
170402090403,0.2607959914021194,1.0759576483572946,A
170402090109,0.631935206009075,-0.5018236776219269,B
170501090106,0.7606591579969972,-0.3929938835112885,A
170501090403,0.8841644525527954,0.07223245170871954,B
170501090306,0.7821811125613749,0.9565815653891161,A
170402080210,0.31785762892104685,0.6075752858586467,B
170402060806,0.5428579091094434,-1.264971697923632,B
170501070403,0.6157417444046587,1.9245189772359905,A
170402060807,0.7568133813329041,-0.4663815389832703,C
170501041303,0.2411083725746721,2.555059809375736,C
170501041302,0.013835906749591231,-1.018360833395597,B
170501041301,0.8086731196381152,0.9073699879946744,A
170501080101,0.019646954722702503,2.0710700063921474,B
170501090404,0.734542977064848,-1.070960008571126,B
170402070204,0.9842743230983615,1.2258787706248522,A
170402090406,0.5869855077471584,-0.6196964633057861,C
170501090406,0.993469679960981,0.22848348991725295,A
170501070405,0.3453466151840985,-0.7491252972140809,C
170501090307,0.25711898715235293,-0.7770270261268382,A
170501090203,0.647798981051892,0.41076268071248984,B
170501090501,0.9990993135143071,0.19380698981858627,B
170501070702,0.8630358236841857,-1.1131770036654078,A
170402090302,0.19057751586660743,-0.6790890583357002,C
170501070402,0.32976029184646904,-2.0233999362543154,C
170402091205,0.04057038691826165,0.24862264869497958,B
170501070602,0.2433876118157059,-1.0530204451862197,C
170501090202,0.448390725068748,0.7423559149557523,C
170402090205,0.04211565083824098,-1.2568551166798343,C
170402091301,0.9068438960239291,0.20600726757655588,C
170402080204,0.6133500633295625,-0.6408001855054426,A
170402080205,0.5979344556108117,-0.8522895668025655,A
170402080404,0.8674792326055467,-1.377824820592738,A
170501090405,0.31312461057677865,0.5016796899544466,B
170402080207,0.7708928980864584,0.30363292583936113,A
170402060903,0.7135340527165681,-0.6207527263428022,C
170402090301,0.5139096702914685,0.06145752806034063,A
170501070605,0.4720506693702191,-0.13253471721457094,A
170402090204,0.9395405997056514,-0.9758729169280537,C
170501080203,0.8810589930508286,-2.0984043430401687,C
170501030301,0.11764283175580204,-1.2286289595434117,B
170402070207,0.46110224863514304,2.3552507286786395,A
170501090407,0.12619598489254713,-0.9598196939913428,B
170402070209,0.5031037421431392,1.684405563881628,B
170402060902,0.08986735064536333,1.4585049789239555,B
170501070601,0.9768805878702551,-0.2570152137957867,A
170402080211,0.9153225363697857,-0.6563865870134964,A
170402080504,0.09248289791867137,0.2606496056835189,B
170402080202,0.9869390532840043,2.6507914383156463,A
170402090303,0.7359019368886948,-1.5973867334484046,A
170501090506,0.0310632954351604,-1.148092860728201,A
170402080206,0.42600660724565387,1.0476699874066426,B
170501080104,0.22638734383508563,0.4010510091548272,B
170402061006,0.5128861831035465,0.0822515091760517,B
170501080103,0.41710447729565203,-0.21463959513337835,C
170501080204,0.7922979560680687,-0.15773691363950113,C
170501070703,0.02478689211420715,-0.3878486510051419,C
170402091203,0.886329730739817,-0.6005302801047968,A
170501090204,0.4285824701655656,0.9728270421542009,A
170501070603,0.733964103506878,0.45160847219103134,B
170402091201,0.6620289543643594,-0.6666215117518001,C
170501030102,0.11354794795624912,0.5555890060448777,C
170402090505,0.21424836292862892,1.0896757344149894,B
170402070210,0.9749011255335063,-0.22232120773275663,A
170501090201,0.8354820914100856,-0.6555715441774916,B
170402080201,0.662564649246633,0.22351039146100174,A
170501080202,0.026476372266188264,0.39064280126810585,C
170501080105,0.12506177369505167,0.8653613938438377,B
170501070604,0.21955472975969315,1.428676284574136,C
170402061009,0.10478351195342839,-1.109631616357829,B
170402080108,0.06817193748429418,-0.8662618242168267,A
170402090404,0.4600526341237128,0.3004391358770867,A
170402070208,0.0818983803037554,-0.6693990729456907,C
170501070704,0.32691823202185333,0.12493666393930307,C
170402080502,0.5481443575117737,1.3537701987337067,B
170402080503,0.7090371185913682,1.0311566782071466,A
170402061003,0.5370092988014221,-0.6155208460230948,A
170402091202,0.3928999218624085,-0.3402454544998136,A
170501080402,0.015084862941876054,-0.5350718684905261,A
170402080103,0.049452632665634155,1.5930454090244697,C
170402080505,0.8449304508976638,0.12854808191437375,B
170402080107,0.12310091941617429,-0.3396375161534397,C
170402070401,0.8411030545830727,0.4966957783809846,A
170402090402,0.5878272620029747,-0.4647729910578805,C
170402090503,0.3137585164513439,-1.2810392652454887,A
170501090505,0.45132174831815064,1.3717818223910623,A
170402090405,0.012463938444852829,-0.16024556956914102,A
170402090201,0.6340919439680874,0.07103077809686113,A
170501090507,0.11782288365066051,-0.9018150808925977,B
170402061008,0.12070823623798788,-0.7552083252156493,A
170501090504,0.4845509077422321,-0.06259765086154873,C
170402080501,0.623208373086527,0.8506093376986881,B
170501080801,0.7912311723921448,-2.2183278878149655,B
170501080804,0.7110885339789093,1.4026947351652461,C
170402060905,0.8042256063781679,-1.3757508766596513,A
170402070305,0.823080349015072,-0.2508162892799601,C
170501030303,0.2085077236406505,1.784868081868972,C
170501090503,0.212386037921533,-2.060881681079866,C
170402090202,0.38794539915397763,-0.4459551120217776,A
170501030203,0.9806404602713883,1.2708652978491801,B
170402060904,0.22463796730153263,0.49459382071638913,B
170501070705,0.6803832654841244,-0.661930390772352,C
170501080205,0.3214711337350309,1.8165055386449063,C
170501080403,0.05952119012363255,1.8179866543505288,A
170402090504,0.3317842723336071,-0.8599660870497348,B
170402090502,0.35115062282420695,0.511248105772381,C
170501030302,0.6235414226539433,-0.06641925829227796,B
170501080401,0.08272333652712405,-1.8680867903654266,C
170501100101,0.1278550191782415,0.23500087608490153,B
170402080105,0.5136127592995763,-1.3140319251704944,A
170402080506,0.7623027255758643,-0.7721584278314707,C
170501080504,0.6090565486811101,0.5744863478734212,B
170501080102,0.9053570749238133,0.5083159341109411,A
170402080104,0.05307650822214782,0.1988420753509539,C
170402090203,0.34440296329557896,-0.47386511121709063,B
170501030104,0.33505500364117324,-0.05541266523690666,B
170501080805,0.821309729013592,-0.7953923818603279,B
170501080405,0.6647906594444066,-0.7608502847542746,A
170402070301,0.3134471282828599,-0.3051679244913876,A
170501030304,0.5310963788069785,2.289547442047894,A
170501090502,0.0688876851927489,0.5467241644742922,A
170402091103,0.27210016432218254,0.5389701947477047,B
170402061005,0.07808856945484877,1.2923985404440526,A
170501080303,0.24022001633420587,0.49664502224280305,B
170402080106,0.21482289372943342,-0.3875072003932585,C
170402080507,0.44949853140860796,-0.1830824697350169,B
170402061004,0.034054565941914916,1.5628868914461664,C
170501100103,0.6511370751541108,0.5376622523183165,A
170501100102,0.16012580576352775,0.7358370595792006,A
170402070402,0.6086435336619616,-0.8687784777052042,C
170501080502,0.818338145269081,0.6992499158919103,C
170402060703,0.27198749501258135,0.5197701909737562,A
170402091104,0.10072201024740934,2.017559068710097,B
170402070403,0.33582179597578943,1.8086937767977795,A
170501080201,0.24715978628955781,-0.3878598199718994,A
170402070304,0.27948408224619925,0.09863524878021245,B
170402070306,0.2438468907494098,0.10463328455107317,A
170501080803,0.7905643749982119,0.579831566775664,A
170501030207,0.840822950238362,0.3794125333963247,A
170402050101,0.4293845023494214,0.6108416758308751,A
170501080802,0.1440577246248722,-1.560587976545874,C
170501080302,0.8814454472158104,0.8258457732136867,A
170501030204,0.15607238980010152,-0.6932477108081977,A
170402080102,0.5261801804881543,0.6573626202341507,C
170402080608,0.5701757110655308,-0.12341518962420346,C
170501100105,0.998939662007615,1.8308766809460135,C
170402080603,0.19165420928038657,2.202581054948818,C
170402090501,0.6346769775263965,1.7112926363841785,A
170501080404,8.369539864361286e-4,0.11403232240053414,C
170501100104,0.4406882501207292,0.22171688871778286,B
170402070404,0.7083481231238693,0.9118087423174495,B
170501030307,0.4676098565105349,-0.4258026719895191,B
170501030208,0.31747146020643413,-1.0196297103370444,C
